id,text,xlit,plaintext
3747.1,+740-923-033-706+,an-aa-j-an,anjaaan
3748.1,+740-923-033-706+,an-aa-j-an,anjaaan
3749.1,+740-923-033-706+,an-aa-j-an,anjaaan
3750.1,+740-923-033-706+,an-aa-j-an,anjaaan
3751.1,+740-923-033-706+,an-aa-j-an,anjaaan
3752.1,+740-923-033-706+,an-aa-j-an,anjaaan
3753.1,+407-321-407-845-033-705-235+,ra-maa-ra-da-ja-an-maa,maaanjadaramaara
3754.1,+407-321-407-845-033-705-235+,ra-maa-ra-da-ja-an-maa,maaanjadaramaara
3755.1,+407-321-407-845-033-705-235+,ra-maa-ra-da-ja-an-maa,maaanjadaramaara
3756.1,+407-321-407-845-033-705-235+,ra-maa-ra-da-ja-an-maa,maaanjadaramaara
3757.1,+740-100-176-422-003+,an-aa-s-ya-ja,jayasaaan
3758.1,+790-740-000-176-000-003+,ra-an-.-sa-.-ja,ja.sa.anra
3759.1,+740-100-176-422-003+,an-aa-s-ya-ja,jayasaaan
3760.1,+740-752-615-503+,an-ra-na-aa,aanaraan
3761.1,+740-752-615-503+,an-ra-na-aa,aanaraan
3762.1,+740-752-615-503+,an-ra-na-aa,aanaraan
3763.1,+740-752-615-503+,an-ra-na-aa,aanaraan
3764.1,+740-752-615-503+,an-ra-na-aa,aanaraan
3765.1,+740-752-615-503+,an-ra-na-aa,aanaraan
3766.1,+740-752-615-503+,an-ra-na-aa,aanaraan
3767.1,+740-752-615-503+,an-ra-na-aa,aanaraan
3768.1,+740-752-615-503+,an-ra-na-aa,aanaraan
3769.1,+740-400-061-299-350-125-176+,an-i-t-la-ca-daa-sa,sadaacalatian
3770.1,+407-061-845-240-798+,ra-ta-da-ma-as,asmadatara
3771.1,+407-061-845-240-798+,ra-ta-da-ma-as,asmadatara
3772.1,+407-061-845-240-798+,ra-ta-da-ma-as,asmadatara
3773.1,+740-222-220-235+,an-namaa-ma-maa,maamanamaaan
3774.1,+740-222-233-235+,an-namaa-ma-maa,maamanamaaan
3775.1,+740-222-233-235+,an-namaa-ma-maa,maamanamaaan
3776.1,+407-585-033-705-233-235-806+,ra-ba-ja-an-ma-maa-sa,samaamaanjabara
3777.1,+407-585-033-705-233-235-806+,ra-ba-ja-an-ma-maa-sa,samaamaanjabara
3778.1,+617-142-597-032-905+,nna-aa-ava-sa-na,nasaavaaanna
3779.1,+617-142-597-032-904+,nna-aa-ava-sa-aa,aasaavaaanna
3780.1,+617-142-597-032-905+,nna-aa-ava-sa-na,nasaavaaanna
3781.1,+617-142-597-032-905+,nna-aa-ava-sa-na,nasaavaaanna
3782.1,+407-004-002-365-460-495+,ra-ca-va-na-da-aa,aadanavacara
3782.2,+617-142-597-032-905+,nna-aa-ava-sa-na,nasaavaaanna
3783.1,+740-388-585-017+,an-va-ba-sa,sabavaan
3784.1,+740-900-850-407-061-845-806+,an-aa-r-ra-ta-da-sa,sadatararaaan
3785.1,+740-900-850-407-061-845-806+,an-aa-r-ra-ta-da-sa,sadatararaaan
3786.1,+740-900-850-407-061-845-806+,an-aa-r-ra-ta-da-sa,sadatararaaan
3787.1,+407-321-407-845-033-705-235+,ra-maa-ra-da-ja-an-maa,maaanjadaramaara
3787.2,+753+,ra,ra
3788.1,+740-690-435-255-231+,an-ka-aa-m-ma,mamaakaan
3788.2,+749-479+,isan-sas,sasisan
3789.1,]255-231[,ma-ma,mama
3789.2,]749[,isan,isan
3790.1,+740-384-233-806+,an-ba-ma-sa,samabaan
3790.2,+749+,isan,isan
3791.1,+407-032-520-095-585-017-231+,ra-sa-na-aa-b-sa-ma,masabaanasara
3791.2,+777+,ras,ras
3792.1,+407-032-520-095-585-017-231+,ra-sa-na-aa-b-sa-ma,masabaanasara
3792.2,+777+,ras,ras
3793.1,+407-032-520-095-585-017-231+,ra-sa-na-aa-b-sa-ma,masabaanasara
3793.2,+777+,ras,ras
3794.1,+407-032-520-095-585-017-231+,ra-sa-na-aa-b-sa-ma,masabaanasara
3794.2,+777+,ras,ras
3795.1,]231+,ma,ma
3796.1,+782+,ras,ras
3796.2,+740-900-850-407-061-845-806+,an-aa-r-ra-ta-da-sa,sadatararaaan
3797.1,+957+,maha,maha
3797.2,+740-100-904-033-705-231-798+,an-aa-a-j-an-ma-as,asmaanjaaaan
3798.1,+904-032-904+,aa-s-aa,aasaa
3799.1,]000-061-032-000-031-530-742[,.a-ta-sa-.-aa-as-an,anasaa.sata.a
3800.1,+241-220-235-803+,nmna-ma-maa-sa,samaamanmna
3801.1,+740-031-226+,an-aa-nmn,nmnaaan
3802.1,+740-000-104+,an-.-aa,aa.an
3803.1,+699+,anan,anan
3804.1,]035-033-005+,pa-ja-pa,pajapa
3805.1,]031-000-031[,aa-.-aa,aa.aa
3806.1,]000-033+,.a-ja,ja.a
3807.1,+034+,ca,ca
3808.1,+033+,ja,ja
3809.1,+032+,sa,sa
3810.1,+031-700+,aa-an,anaa
3811.1,+740+,an,an
3812.1,+740-390-590[,an-ra-va,varaan
3813.1,+090-033-615+,aa-j-na,najaa
3814.1,+740-900-003-999-741-017-440[,an-aa-j- a-an-sa-pa,pasaan ajaaan
3815.1,+740-920-320+,an-da-ma,madaan
3816.1,+520-515-240[,na-sa-ma,masana
3817.1,]390-003-000-000[,ra-ja-.-.,..jara
3818.1,+617-142[,nna-aa,aanna
3819.1,+136+,ya,ya
3820.1,+151-033+,ya-ja,jaya
3820.2,+151-033+,ya-ja,jaya
3821.1,]794[,u,u
3822.1,+920-130-511+,da-ya-na,nayada
3823.1,+705-032-595-090-175+,an-sa-va-aa-s,saavasaan
3824.1,+790-743-140+,ra-an-ta,taanra
3825.1,+002-790-290-741+,va-ra-la-an,anlarava
3826.1,+440-220-413+,pa-ma-i,imapa
3827.1,+064-706-500+,ra-an-aa,aaanra
3828.1,]000-840-264+,.a-da-ta,tada.a
3829.1,+405-631+,ra-ta,tara
3830.1,+405-631+,ra-ta,tara
3831.1,+250-892+,da-da,dada
3832.1,+920-130-511+,da-ya-na,nayada
3832.2,+033+,ja,ja
3833.1,+820+,ra,ra
3834.1,+405+,ra,ra
3835.1,+840+,da,da
3836.1,+840/790+,da-ra,rada
3837.1,+790+,ra,ra
3838.1,+850+,ra,ra
3839.1,+740+,an,an
3840.1,+400-740-760-032-033-000-550+,i-an-ra-sa-ja-.-as,as.jasaraani
3841.1,+400-740-585-838-240+,i-an-ba-sa-ma,masabaani
3842.1,+031-645-645-031+,aa-k-ka-aa,aakakaa
3843.1,+740-100-031+,an-aa-a,aaaan
3844.1,+165-900+,ba-aa,aaba
3844.2,+000-016-002-861+,.a-sa-va-ra,ravasa.a
3845.1,+740-416+,an-ta,taan
3846.1,+390-370+,ra-ka,kara
3846.2,+390-370+,ra-ka,kara
3847.1,+520-075-235-220-032-060-000[,na-ama-maa-ma-sa-ma-.,.masamamaaamana
3848.1,+740-760-017-503+,an-ra-sa-aa,aasaraan
3849.1,+517-032-000[,amaa-sa-.,.saamaa
3850.1,]000-390[,.a-ra,ra.a
3851.1,]000-741-000[,.a-an-.,.an.a
3852.1,+907-161+,jas-ya,yajas
3853.1,+090-740-220-016-002-820+,aa-an-ma-sa-va-ra,ravasamaanaa
3854.1,+520-240-060-922+,na-ma-ma-da,damamana
3855.1,+390-003-002-820+,ra-ja-va-ra,ravajara
3856.1,+740-033-495+,an-ja-aa,aajaan
3857.1,+605-740-142-067/002-374-310-350-495-834+,na-an-aa-m-va-ta-la-ca-aa-t,taacalatavamaaanna
3858.1,+817-220-632-066-740-760-026-060-257+,ra-ma-ta-ga-an-ra-sa-ma-sa,samasaraangatamara
3859.1,+400-798-255+,i-as-ma,maasi
3860.1,+151-000+,ya-.,.ya
3861.1,]220-416-220-415-741-000[,ma-ta-ma-ta-an-.,.antamatama
3862.1,+740-176-741-440-405[,an-sa-an-pa-ra,rapaansaan
3863.1,+160-090-055-060-190+,ya-aa-j-ma-as,asmajaaya
3864.1,+740-029-220-000[,an-ja-ma-.,.majaan
3865.1,+405-004+,ra-ca,cara
3866.1,]740-892-517+,an-da-amaa,amaadaan
3867.1,+527-554-000-000-060-892-705+,ma-as-.-.-ma-da-an,andama..asma
3868.1,+130-032-820+,ya-sa-ra,rasaya
3868.2,+130-032-820+,ya-sa-ra,rasaya
3869.1,+740-760-335-741-060-920+,an-ra-ma-an-ma-da,damaanmaraan
3870.1,]134-590-920-000[,ya-va-da-.,.davaya
3871.1,+000-590-220-033+,.a-va-ma-ja,jamava.a
3872.1,+740-877-032-235+,an-ra-sa-maa,maasaraan
3872.2,+740-585-017+,an-ba-sa,sabaan
3872.3,+302-460-000[,la-da-.,.dala
3873.1,+400-226-415+,i-nmn-ta,tanmni
3874.1,+426-003+,ya-ja,jaya
3875.1,+390-004-002-390-125-820+,ra-ca-va-ra-daa-ra,radaaravacara
3876.1,+740-060-390-803-740+,an-ma-ra-sa-an,ansaramaan
3877.1,]820+,ra,ra
3878.1,]820[,ra,ra
3879.1,]000-741[,.a-an,an.a
3880.1,]741+,an,an
3881.1,+700-604-407-090-365-000+,an-aa-r-aa-n-.,.naaraaan
3882.1,+416-150-002-055-031-319-001-924+,ta-ya-va-ja-aa-s-aa-a,aaasaajavayata
3883.1,+235+,maa,maa
3884.1,+390-004-002-705-127+,ra-ca-va-an-daada,daadaanvacara
3885.1,+000-220-390-440-384+,.a-ma-ra-pa-ba,baparama.a
3886.1,+002-095-000[,va-aa-.,.aava
3887.1,+000-603-091-190+,.a-aa-aa-as,asaaaa.a
3888.1,+090-055-000-132-032+,aa-j-.-ya-sa,saya.jaa
3889.1,+740-740-001-550-467+,an-an-aa-as-ka,kaasaaanan
3890.1,+740-585-231-240-060-820+,an-ba-ma-ma-ma-ra,ramamamabaan
3891.1,+740-100-415-927-060-920-031+,an-aa-t-aa-m-da-aa,aadamaataaan
3892.1,+002-368-590-900+,va-na-va-aa,aavanava
3893.1,]233-240[,ma-ma,mama
3894.1,+555-233-002-820+,as-ma-va-ra,ravamaas
3895.1,+740-702-061-002-817+,an-an-ta-va-ra,ravataanan
3895.2,+700-032+,an-sa,saan
3896.1,+740-222-235-002-820+,an-namaa-maa-va-ra,ravamaanamaaan
3897.1,+093-340-924-220-528+,aaa-ma-aa-m-ka,kamaamaaaa
3898.1,+002-004-328-001-803-415+,va-ca-da-aa-s-ta,tasaadacava
3899.1,+000-000-004-090-350+,.a-.-ca-aa-c,caaca..a
3900.1,+136-031+,ya-aa,aaya
3900.2,+413-933-031+,i-as-aa,aaasi
3901.1,+136-031+,ya-aa,aaya
3902.1,+136-031+,ya-aa,aaya
3902.2,+931-000+,apa-.,.apa
3903.1,+740-912+,an-nasan,nasanan
3904.1,+146-000+,aaa-.,.aaa
3905.1,+812-500-060-920+,ta-aa-m-da,damaata
3906.1,+740-690-435-255-742-615-380+,an-ka-aa-m-an-na-ba,banaanmaakaan
3907.1,+740-390+,an-ra,raan
3908.1,+740-760-001-233-002-861+,an-ra-aa-m-va-ra,ravamaaraan
3909.1,+740-482-033-705-002-861-803+,an-sa-ja-an-va-ra-sa,saravaanjasaan
3910.1,+000-604[,.a-aa,aa.a
3911.1,+016+,sa,sa
3912.1,+031-700+,aa-an,anaa
3913.1,+540+,da,da
3914.1,+712-000[,ra-.,.ra
3915.1,+090-740-235-741-572-368+,aa-an-maa-an-ba-na,nabaanmaaanaa
3916.1,+368-861-501-031+,na-ra-aa-a,aaarana
3917.1,+232-000-000[,nmna-.-.,..nmna
3918.1,+740-443-388-231+,an-paa-va-ma,mavapaaan
3919.1,]000-090-000[,.a-aa-.,.aa.a
3920.1,+400-435-000-632+,i-a-.-ta,ta.ai
3921.1,+153-031-700+,ya-aa-an,anaaya
3922.1,+740-904-032-002-000+,an-aa-s-va-.,.vasaaan
3923.1,+740-615-920-000[,an-na-da-.,.danaan
3924.1,+151-390-590+,ya-ra-va,varaya
3925.1,+740-032-840-235-002-817+,an-sa-da-maa-va-ra,ravamaadasaan
3926.1,+405-004-002-933+,ra-ca-va-as,asvacara
3927.1,+742-440-556+,an-pa-as,aspaan
3928.1,+740-760-000[,an-ra-.,.raan
3929.1,]142[,aa,aa
3930.1,+740-611-706-002-820+,an-ka-an-va-ra,ravaankaan
3931.1,+740-390-590-002-000[,an-ra-va-va-.,.vavaraan
3932.1,+700-034+,an-ca,caan
3932.2,+740-100-176+,an-aa-s,saaan
3933.1,]856[,ta,ta
3934.1,+034-032-032+,ca-sa-sa,sasaca
3935.1,+034-999-034+,ca- a-ca,ca aca
3936.1,+006+,sa,sa
3937.1,+033+,ja,ja
3938.1,+034+,ca,ca
3939.1,]530-000-003+,as-.-ja,ja.as
3940.1,+700-999-000[,an- a-.,. aan
3941.1,]000-832-832+,.a-ta-ta,tata.a
3942.1,]000-353+,.a-ca,ca.a
3943.1,+740-000[,an-.,.an
3944.1,+825-000[,ra-.,.ra
3945.1,]740[,an,an
3946.1,]000-298+,.a-la,la.a
3947.1,+003+,ja,ja
3948.1,+002-000+,va-.,.va
3949.1,+740-850+,an-ra,raan
3949.2,+740-850+,an-ra,raan
3950.1,+220-032+,ma-sa,sama
3951.1,+740-000[,an-.,.an
3952.1,+740-220+,an-ma,maan
3953.1,+365-527+,na-ma,mana
3954.1,+020+,da,da
3955.1,+440+,pa,pa
3956.1,+440+,pa,pa
3957.1,+440+,pa,pa
3958.1,+440+,pa,pa
3959.1,+740-904-240-002-817+,an-aa-m-va-ra,ravamaaan
3959.2,+700-032+,an-sa,saan
3960.1,+400-740-405-590-235-806+,i-an-ra-va-maa-sa,samaavaraani
3961.1,]500-541+,aa-as,asaa
3962.1,]240-550+,ma-as,asma
3962.2,]033+,ja,ja
3963.1,+740-717-790[,an-da-ra,radaan
3964.1,+400-202-000-220-000+,i-as-.-ma-.,.ma.asi
3965.1,+158-806-465+,ya-sa-ka,kasaya
3966.1,+158-806-465+,ya-sa-ka,kasaya
3967.1,+740-390-590-235+,an-ra-va-maa,maavaraan
3968.1,+740-000-000-705+,an-.-.-an,an..an
3968.2,+700-034+,an-ca,caan
3969.1,+400-236-220+,i-naaman-ma,manaamani
3969.2,+700-033+,an-ja,jaan
3970.1,+740-482-240-002-861+,an-sa-ma-va-ra,ravamasaan
3970.2,+740-176-220-235+,an-sa-ma-maa,maamasaan
3971.1,+740-482-240-002-861+,an-sa-ma-va-ra,ravamasaan
3971.2,+740-176-220-235+,an-sa-ma-maa,maamasaan
3972.1,+740-482-000[,an-sa-.,.saan
3972.2,+000-000-000-000[,.a-.-.-.,....a
3973.1,+400-892-000+,i-d-.,.di
3973.2,+700-032+,an-sa,saan
3974.1,]176-519+,sa-sas,sassa
3974.2,]032+,sa,sa
3975.1,+740-603-240-060-692+,an-aa-m-ma-ka,kamamaaan
3976.1,+690-368-817+,ka-na-ra,ranaka
3976.2,+740-032-840-679+,an-sa-da-aka,akadasaan
3977.1,+000-000-590-000-000+,.a-.-va-.-.,..va..a
3978.1,+615-352+,na-ca,cana
3979.1,+400-740-790+,i-an-ra,raani
3980.1,+742+,an,an
3980.2,+742+,an,an
3980.3,+742+,an,an
3981.1,+400-740-840-000+,i-an-da-.,.daani
3982.1,+740-000-000-000-000+,an-.-.-.-.,....an
3982.2,+700-032+,an-sa,saan
3983.1,+400-740[,i-an,ani
3984.1,+520-070-503-240+,na-ma-aa-m,maamana
3985.1,+520-033-705-235-240-741-903-903+,na-ja-an-maa-ma-an-aa-a,aaaanmamaaanjana
3986.1,+000-000-002-820+,.a-.-va-ra,rava..a
3987.1,+740-752-460-510+,an-ra-da-u,udaraan
3988.1,+740-384+,an-ba,baan
3989.1,+000-220-032-002-817+,.a-ma-sa-va-ra,ravasama.a
3990.1,+390-003-002-820+,ra-ja-va-ra,ravajara
3991.1,+390-004-002-031-376+,ra-ca-va-aa-ama,amaaavacara
3992.1,+157-031-002-390-705+,ya-aa-v-ra-an,anravaaya
3993.1,+154-900-004-001-390-032+,ya-aa-c-aa-r-sa,saraacaaya
3994.1,+000-000-033-033+,.a-.-ja-ja,jaja..a
3995.1,+520-220-001-820-220-063-315+,na-ma-aa-r-ma-ta-sa,satamaraamana
3996.1,+740-900-005+,an-aa-p,paaan
3997.1,+740-061+,an-ta,taan
3998.1,+000-233-743-000+,.a-ma-an-.,.anma.a
3999.1,]632[,ta,ta
4000.1,+740-000-031-000-820+,an-.-aa-.-ra,ra.aa.an
4001.1,+740-440-233-002-413-368-031+,an-pa-ma-va-i-n-aa,aanivamapaan
4002.1,+368-005-002-590-455+,na-pa-va-va-sa,savavapana
4003.1,+530+,as,as
4004.1,+455-922+,sa-da,dasa
4004.2,+400-804+,i-nasan,nasani
4005.1,+740-903-850-033-706-235+,an-aa-r-ja-an-maa,maaanjaraaan
4006.1,+740-100-000-002-820+,an-aa-.-va-ra,rava.aaan
4007.1,+155-806-468+,ya-sa-ka,kasaya
4008.1,+527-555-233-235[,ma-as-ma-maa,maamaasma
4009.1,]220-415+,ma-ta,tama
4010.1,+740-575-017-233-550-002-861+,an-ma-sa-ma-as-va-ra,ravaasmasamaan
4011.1,+740-923-013-820+,an-aa-t-ra,rataaan
4012.1,]625-140+,ba-ta,taba
4013.1,]740-328-240[,an-da-ma,madaan
4014.1,+790-005-956+,ra-pa-ra,rapara
4015.1,+740-900-005-002-570+,an-aa-p-va-mara,maravapaaan
4016.1,+095-031-740-927+,aa-a-an-aa,aaanaaa
4016.2,+740-927+,an-aa,aaan
4017.1,+000-740-227-220-000[,.a-an-ma-ma-.,.mamaan.a
4018.1,]000-220-832-002-000-000[,.a-ma-ta-va-.-.,..vatama.a
4019.1,+740-442[,an-pa,paan
4020.1,+740-585-803-240+,an-ba-sa-ma,masabaan
4020.2,+455-066-942-090+,sa-ga-amataa-aa,aaamataagasa
4021.1,+000-060-692+,.a-ma-ka,kama.a
4022.1,+136-140-861-455-922+,ya-ta-ra-sa-da,dasarataya
4023.1,+740-923-033-706+,an-aa-j-an,anjaaan
4024.1,+740-752-000-503+,an-ra-.-aa,aa.raan
4025.1,+740-752-615-503+,an-ra-na-aa,aanaraan
4026.1,+420-000+,ya-.,.ya
4027.1,+407-061-845-000-000+,ra-ta-da-.-.,..datara
4028.1,+000-142-597-032-905+,.a-aa-ava-sa-na,nasaavaaa.a
4029.1,+740-900-850-407-061-845-806+,an-aa-r-ra-ta-da-sa,sadatararaaan
4030.1,+002-407-125-590-831+,va-ra-daa-va-sa,savadaarava
4031.1,+400-740-636-240+,i-an-ta-ma,mataani
4031.2,+700-125+,an-daa,daaan
4032.1,+840-705+,da-an,anda
4033.1,+740-482-838+,an-sa-sa,sasaan
4034.1,+820-000-032-740-904-002-861+,ra-.-sa-an-aa-v-ra,ravaaansa.ra
4035.1,+000-035-032+,.a-pa-sa,sapa.a
4036.1,+400-740-176+,i-an-sa,saani
4037.1,]390+,ra,ra
4038.1,+018-000+,as-.,.as
4039.1,+723-066-828+,ra-ga-ta,tagara
4040.1,+740-482-838+,an-sa-sa,sasaan
4041.1,+400-740-760-000-000+,i-an-ra-.-.,..raani
4042.1,+400-000-220-415+,i-.-ma-ta,tama.i
4043.1,]226-415-798[,nmna-ta-as,astanmna
4044.1,+400-000-220-415+,i-.-ma-ta,tama.i
4045.1,+000-000-095-550-003-002-000+,.a-.-aa-as-ja-va-.,.vajaasaa..a
4046.1,+742-031-090[,an-aa-a,aaaan
4047.1,+041-705-002-905+,aaa-an-va-na,navaanaaa
4048.1,]400[,i,i
4049.1,]400[,i,i
4050.1,]740-000[,an-.,.an
4051.1,+400-000[,i-.,.i
4052.1,+400-156-435-255+,i-y-aa-m,maayi
4052.2,+868-706-590+,ra-an-va,vaanra
4053.1,]000-255[,.a-ma,ma.a
4053.2,]000-000[,.a-.,..a
4054.1,]817[,ra,ra
4055.1,]000[,.a,.a
4055.2,]171-000[,u-.,.u
4056.1,+400-740-760-220-416+,i-an-ra-ma-ta,tamaraani
4056.2,+220-700-004+,ma-an-ca,caanma
4057.1,]617-000[,nna-.,.nna
4057.2,]000-033[,.a-ja,ja.a
4058.1,+033[,ja,ja
4058.2,]000-000[,.a-.,..a
4059.1,+740-061-001-031-820+,an-ta-aa-a-r,raaataan
4059.2,+700-033+,an-ja,jaan
4060.1,]740[,an,an
4061.1,+740[,an,an
4062.1,]740-176[,an-sa,saan
4062.2,]700-032[,an-sa,saan
4063.1,]000-840-000+,.a-da-.,.da.a
4063.2,+700-000[,an-.,.an
4064.1,+740-000[,an-.,.an
4064.2,+000[,.a,.a
4065.1,]000-000[,.a-.,..a
4065.2,]700-032[,an-sa,saan
4066.1,+368-000+,na-.,.na
4066.2,+700-033+,an-ja,jaan
4067.1,+400-740[,i-an,ani
4067.2,]000+,.a,.a
4068.1,+700-032+,an-sa,saan
4068.2,+000[,.a,.a
4069.1,+520-220-415+,na-ma-ta,tamana
4069.2,+700-034+,an-ca,caan
4070.1,+400-000[,i-.,.i
4070.2,]000+,.a,.a
4071.1,]000-390-590[,.a-ra-va,vara.a
4071.2,]000-033+,.a-ja,ja.a
4072.1,+400-678+,i-ak,aki
4072.2,+700-032+,an-sa,saan
4073.1,+400-740-176+,i-an-sa,saani
4073.2,+700-033+,an-ja,jaan
4074.1,+000-000-000+,.a-.-.,...a
4074.2,+700-033+,an-ja,jaan
4075.1,]034[,ca,ca
4076.1,+740[,an,an
4077.1,+400-740-176+,i-an-sa,saani
4077.2,+700-033+,an-ja,jaan
4078.1,+400-000-705+,i-.-an,an.i
4078.2,+000-000+,.a-.,..a
4079.1,+400-740[,i-an,ani
4079.2,]033[,ja,ja
4080.1,+740+,an,an
4081.1,+740-840-000+,an-da-.,.daan
4081.2,+700-032+,an-sa,saan
4082.1,+400-098+,i-a,ai
4083.1,+740-000+,an-.,.an
4084.1,+090-740-220+,aa-an-ma,maanaa
4085.1,+400-740-176+,i-an-sa,saani
4085.2,+700-033+,an-ja,jaan
4086.1,+400-740-176+,i-an-sa,saani
4086.2,+700-033+,an-ja,jaan
4087.1,+400-740-176+,i-an-sa,saani
4087.2,+700-033+,an-ja,jaan
4088.1,+400-740-176+,i-an-sa,saani
4088.2,+700-033+,an-ja,jaan
4089.1,]740-176+,an-sa,saan
4089.2,+700-033+,an-ja,jaan
4090.1,+226-032+,nmna-sa,sanmna
4091.1,+740-690-000-000+,an-ka-.-.,..kaan
4092.1,]036+,sa,sa
4093.1,+000[,.a,.a
4094.1,+540+,da,da
4095.1,+000-999-000-367-000[,.a- a-.-na-.,.na. a.a
4096.1,]140-000-999-405-090[,ta-.- a-ra-aa,aara a.ta
4097.1,+480-003-031+,sa-ja-aa,aajasa
4098.1,+035[,pa,pa
4099.1,+035[,pa,pa
4100.1,]035+,pa,pa
4101.1,+032+,sa,sa
4102.1,+033+,ja,ja
4103.1,+033[,ja,ja
4104.1,+033+,ja,ja
4105.1,+033+,ja,ja
4106.1,+032+,sa,sa
4107.1,+031+,aa,aa
4108.1,+220+,ma,ma
4109.1,]036-029[,sa-ja,jasa
4110.1,]000-291-740[,.a-la-an,anla.a
4111.1,]000-740-000[,.a-an-.,.an.a
4112.1,+740-406-000[,an-ra-.,.raan
4113.1,]408-070-032+,ra-ma-sa,samara
4114.1,+405-070-000[,ra-ma-.,.mara
4115.1,+032-000+,sa-.,.sa
4116.1,]818[,ra,ra
4117.1,]425-820[,ya-ra,raya
4118.1,+700-900-004[,an-aa-c,caaan
4119.1,+400-527[,i-m,mi
4120.1,+740-335[,an-ma,maan
4121.1,]000-407[,.a-ra,ra.a
4122.1,]002-861+,va-ra,rava
4123.1,+480-000[,sa-.,.sa
4124.1,+482-033+,sa-ja,jasa
4125.1,+090+,aa,aa
4126.1,+892+,da,da
4127.1,]435+,aa,aa
4128.1,]520+,na,na
4129.1,+530[,as,as
4130.1,+740[,an,an
4131.1,+740+,an,an
4132.1,]220+,ma,ma
4133.1,]034+,ca,ca
4134.1,+034+,ca,ca
4135.1,+033+,ja,ja
4136.1,]037[,sa,sa
4137.1,+033+,ja,ja
4138.1,+413-530+,i-as,asi
4139.1,+740-554+,an-as,asan
4140.1,+892+,da,da
4141.1,+390+,ra,ra
4142.1,+930-632[,aaravaa-ta,taaaravaa
4143.1,+000-000-368-999-645-003-900+,.a-.-na- a-ka-ja-aa,aajaka ana..a
4144.1,+003-904+,ja-aa,aaja
4145.1,+645-000[,ka-.,.ka
4146.1,+717[,da,da
4147.1,]740[,an,an
4148.1,+740-690-435-255-002-267-000-033+,an-ka-aa-m-va-ataa-.-ja,ja.ataavamaakaan
4149.1,+520-033-033+,na-ja-ja,jajana
4150.1,+740-760-000-000[,an-ra-.-.,..raan
4151.1,+455-861-000-000-033+,sa-ra-.-.-ja,ja..rasa
4152.1,+000-165-832-000+,.a-ba-ta-.,.taba.a
4153.1,+520-073+,na-amaa,amaana
4154.1,]240-803-002-861+,ma-sa-va-ra,ravasama
4155.1,+740-390-590-125-220-235-002-285+,an-ra-va-daa-ma-maa-va-as,asvamaamadaavaraan
4156.1,+520-000-002-820+,na-.-va-ra,rava.na
4156.2,+000-000-002-820+,.a-.-va-ra,rava..a
4157.1,+326-000[,ma-.,.ma
4158.1,+000-000-000[,.a-.-.,...a
4159.1,+368-005-741-060-920+,na-pa-an-ma-da,damaanpana
4160.1,+740-000[,an-.,.an
4161.1,+064-004-002-001-740-176+,ra-ca-va-aa-an-sa,saanaavacara
4162.1,+740-760-001-233+,an-ra-aa-m,maaraan
4163.1,+400-125-000+,i-da-.,.dai
4164.1,+423-003-001-423-002-031-104+,ya-ja-aa-y-va-aa-a,aaavayaajaya
4165.1,+740-840-416+,an-da-ta,tadaan
4166.1,+776-440-003-421+,ra-pa-ja-ya,yajapara
4167.1,+520-033-706+,na-ja-an,anjana
4168.1,+840-527-002-000+,da-ma-va-.,.vamada
4169.1,+031-055-000[,aa-j-.,.jaa
4170.1,]000-520-220-032+,.a-na-ma-sa,samana.a
4171.1,]000-000-000-032-840-000+,.a-.-.-sa-da-.,.dasa...a
4172.1,+090-160+,aa-y,yaa
4173.1,+392-004-002-278-595+,ra-ca-va-ya-va,vayavacara
4174.1,+921-000[,da-.,.da
4175.1,+156-142-741-060-920+,ya-aa-an-ma-da,damaanaaya
4176.1,+148-632-031-741-000+,ta-ta-aa-an-.,.anaatata
4177.1,+520-233-803-060-001-031-905-032-000+,na-ma-sa-ma-aa-a-n-sa-.,.sanaaamasamana
4178.1,+740-000[,an-.,.an
4179.1,]000-032+,.a-sa,sa.a
4180.1,+390-006-000[,ra-sa-.,.sara
4181.1,+817-130+,ra-ya,yara
4182.1,+740-390-590-231-002-705-530-904+,an-ra-va-ma-va-an-as-aa,aaasanvamavaraan
4183.1,+740-798-233-742-175+,an-as-ma-an-sa,saanmaasan
4184.1,+740-032-840-803+,an-sa-da-sa,sadasaan
4185.1,+000-000-000-740-000+,.a-.-.-an-.,.an...a
4186.1,+360-000[,ma-.,.ma
4187.1,+231-850+,ma-ra,rama
4188.1,]000-861[,.a-ra,ra.a
4189.1,+400-392-631-000+,i-r-ta-.,.tari
4190.1,+005-408+,pa-ra,rapa
4191.1,]740-760-382/000-740-220-000[,an-ra-ba-.-an-ma-.,.maan.baraan
4192.1,+740-000-000-235+,an-.-.-maa,maa..an
4193.1,]000-820[,.a-ra,ra.a
4194.1,+154-806-472-013-220-455-806+,ya-sa-ka-ta-ma-sa-sa,sasamatakasaya
4195.1,+820-390-590-002-861+,ra-ra-va-va-ra,ravavarara
4196.1,+391-002-365-550+,raa-va-na-as,asnavaraa
4197.1,+001-000-000-832-904-002-817+,aa-.-.-ta-aa-v-ra,ravaata..aa
4198.1,+390-550-452-060-690+,ra-as-la-ma-ka,kamalaasra
4199.1,+220-000[,ma-.,.ma
4200.1,+575-031-002-226-231[,ma-aa-v-nmna-ma,manmnavaama
4201.1,+832-140-002-001-547+,ta-ta-va-aa-m,maavatata
4202.1,+416+,ta,ta
